jumlah_kk,jumlah_pen,kepadatan_,nama_kab_s,nama_kec_s,nama_prop_
812,2818,1006.43,BOMBANA,KEP. MASALOKA RAYA,SULAWESI TENGGARA
1882,6544,306.65,BOMBANA,RUMBIA TENGAH,SULAWESI TENGGARA
1036,3565,115.97,BOMBANA,POLEANG TENGAH,SULAWESI TENGGARA
1427,4845,34.04,BOMBANA,TONTONUNU,SULAWESI TENGGARA
2184,7454,19.96,BOMBANA,LANTARI JAYA,SULAWESI TENGGARA
486,1510,3.42,BOMBANA,MATA USU,SULAWESI TENGGARA
7697,27445,327.98,WAKATOBI,WANGI-WANGI,SULAWESI TENGGARA
3417,11811,263.46,WAKATOBI,KALEDUPA,SULAWESI TENGGARA
2269,7813,193.25,WAKATOBI,TOMIA,SULAWESI TENGGARA
2685,10119,134.15,WAKATOBI,BINONGKO,SULAWESI TENGGARA
7955,29143,252.47,WAKATOBI,WANGI WANGI SELATAN,SULAWESI TENGGARA
2407,8155,146.86,WAKATOBI,KALEDUPA SELATAN,SULAWESI TENGGARA
3013,10303,218.89,WAKATOBI,TOMIA TIMUR,SULAWESI TENGGARA
1510,5514,164.3,WAKATOBI,TOGO BINONGKO,SULAWESI TENGGARA
6502,24978,91.9,KOLAKA UTARA,LASUSUA,SULAWESI TENGGARA
2657,10183,66.53,KOLAKA UTARA,PAKUE,SULAWESI TENGGARA
2098,8401,22.64,KOLAKA UTARA,BATU PUTIH,SULAWESI TENGGARA
1467,5763,69.15,KOLAKA UTARA,RANTE ANGIN,SULAWESI TENGGARA
3011,10967,79.11,KOLAKA UTARA,KODEOHA,SULAWESI TENGGARA
5212,17734,105.81,KOLAKA UTARA,NGAPA,SULAWESI TENGGARA
1630,6410,22.99,KOLAKA UTARA,WAWO,SULAWESI TENGGARA
1551,6152,62.31,KOLAKA UTARA,LAMBAI,SULAWESI TENGGARA
1786,6566,182.74,KOLAKA UTARA,WATUNOHU,SULAWESI TENGGARA
1970,7401,41.19,KOLAKA UTARA,PAKUE TENGAH,SULAWESI TENGGARA
2206,8158,19.32,KOLAKA UTARA,PAKUE UTARA,SULAWESI TENGGARA
1952,7163,11.97,KOLAKA UTARA,POREHU,SULAWESI TENGGARA
1793,6753,43.83,KOLAKA UTARA,KATOI,SULAWESI TENGGARA
1303,4742,60.18,KOLAKA UTARA,TIWU,SULAWESI TENGGARA
881,3400,11.32,KOLAKA UTARA,TOLALA,SULAWESI TENGGARA
2136,7625,4.62,KONAWE UTARA,ASERA,SULAWESI TENGGARA
1490,5254,4.77,KONAWE UTARA,WIWIRANO,SULAWESI TENGGARA
1414,4878,45.29,KONAWE UTARA,LANGGIKIMA,SULAWESI TENGGARA
1594,5948,24.79,KONAWE UTARA,MOLAWE,SULAWESI TENGGARA
2122,7539,30.0,KONAWE UTARA,LASOLO,SULAWESI TENGGARA
1528,5223,51.2,KONAWE UTARA,LEMBO,SULAWESI TENGGARA
1309,4594,87.16,KONAWE UTARA,SAWA,SULAWESI TENGGARA
1204,4314,9.15,KONAWE UTARA,OHEO,SULAWESI TENGGARA
1925,7009,33.18,KONAWE UTARA,ANDOWIA,SULAWESI TENGGARA
1162,4057,46.46,KONAWE UTARA,MOTUI,SULAWESI TENGGARA
1026,3388,340.5,KONAWE UTARA,WAWOLESEA,SULAWESI TENGGARA
523,1983,9.1,KONAWE UTARA,LASOLO KEPULAUAN,SULAWESI TENGGARA
882,2961,15.43,KONAWE UTARA,LANDAWE,SULAWESI TENGGARA
6997,24399,205.48,BUTON UTARA,KULISUSU,SULAWESI TENGGARA
1784,6327,24.99,BUTON UTARA,KAMBOWA,SULAWESI TENGGARA
2306,8201,20.8,BUTON UTARA,BONEGUNU,SULAWESI TENGGARA
1902,6486,28.23,BUTON UTARA,KULISUSU BARAT,SULAWESI TENGGARA
2483,9009,19.21,BUTON UTARA,KULISUSU UTARA,SULAWESI TENGGARA
2158,7775,33.99,BUTON UTARA,WAKORUMBA UTARA,SULAWESI TENGGARA
5188,18497,79.92,KOLAKA TIMUR,TIRAWUTA,SULAWESI TENGGARA
2202,5944,62.41,KOLAKA TIMUR,LOEA,SULAWESI TENGGARA
7386,21262,129.62,KOLAKA TIMUR,LADONGI,SULAWESI TENGGARA
2949,8033,49.43,KOLAKA TIMUR,POLI POLIA,SULAWESI TENGGARA
5796,17813,88.79,KOLAKA TIMUR,LAMBANDIA,SULAWESI TENGGARA
1277,3832,46.31,KOLAKA TIMUR,LALOLAE,SULAWESI TENGGARA
3160,11089,131.12,KOLAKA TIMUR,MOWEWE,SULAWESI TENGGARA
1858,7006,29.99,KOLAKA TIMUR,ULUIWOI,SULAWESI TENGGARA
2863,10577,22.06,KOLAKA TIMUR,TINONDO,SULAWESI TENGGARA
2316,5828,27.56,KOLAKA TIMUR,AERE,SULAWESI TENGGARA
1123,4121,2.49,KOLAKA TIMUR,UEESI,SULAWESI TENGGARA
2329,5459,74.06,KOLAKA TIMUR,DANGIA,SULAWESI TENGGARA
2320,7533,74.53,KONAWE KEPULAUAN,WAWONII BARAT,SULAWESI TENGGARA
1887,5800,51.88,KONAWE KEPULAUAN,WAWONII UTARA,SULAWESI TENGGARA
1115,3549,94.49,KONAWE KEPULAUAN,WAWONII TIMUR LAUT,SULAWESI TENGGARA
1070,3262,34.37,KONAWE KEPULAUAN,WAWONII TIMUR,SULAWESI TENGGARA
1760,6573,44.13,KONAWE KEPULAUAN,WAWONII TENGGARA,SULAWESI TENGGARA
1232,3992,27.65,KONAWE KEPULAUAN,WAWONII SELATAN,SULAWESI TENGGARA
1043,3517,45.62,KONAWE KEPULAUAN,WAWONII TENGAH,SULAWESI TENGGARA
1926,7164,68.29,MUNA BARAT,SAWERIGADI,SULAWESI TENGGARA
2071,7055,161.15,MUNA BARAT,BARANGKA,SULAWESI TENGGARA
2516,8767,64.83,MUNA BARAT,LAWA,SULAWESI TENGGARA
1822,6381,59.41,MUNA BARAT,WADAGA,SULAWESI TENGGARA
1577,5414,110.81,MUNA BARAT,TIWORO SELATAN,SULAWESI TENGGARA
2184,7443,144.61,MUNA BARAT,MAGINTI,SULAWESI TENGGARA
1989,6990,104.78,MUNA BARAT,TIWORO TENGAH,SULAWESI TENGGARA
1375,5042,107.16,MUNA BARAT,TIWORO UTARA,SULAWESI TENGGARA
2052,7342,113.58,MUNA BARAT,TIWORO KEPULAUAN,SULAWESI TENGGARA
3153,11707,161.94,MUNA BARAT,KUSAMBI,SULAWESI TENGGARA
1420,5325,61.14,MUNA BARAT,NAPANO KUSAMBI,SULAWESI TENGGARA
6700,25328,121.8,BUTON TENGAH,LAKUDO,SULAWESI TENGGARA
2052,6559,69.27,BUTON TENGAH,MAWASANGKA TIMUR,SULAWESI TENGGARA
3544,13020,103.2,BUTON TENGAH,MAWASANGKA TENGAH,SULAWESI TENGGARA
6900,25223,111.4,BUTON TENGAH,MAWASANGKA,SULAWESI TENGGARA
3818,14413,152.45,BUTON TENGAH,TALAGA RAYA,SULAWESI TENGGARA
6649,23594,234.32,BUTON TENGAH,GU,SULAWESI TENGGARA
2122,6984,1286.19,BUTON TENGAH,SANGIA WAMBULU,SULAWESI TENGGARA
4320,16238,106.93,BUTON SELATAN,BATAUGA,SULAWESI TENGGARA
5541,22157,102.71,BUTON SELATAN,SAMPOLAWA,SULAWESI TENGGARA
2500,9543,109.75,BUTON SELATAN,LAPANDEWA,SULAWESI TENGGARA
3100,12983,1008.0,BUTON SELATAN,BATU ATAS,SULAWESI TENGGARA
2971,10867,659.41,BUTON SELATAN,SIOMPU BARAT,SULAWESI TENGGARA
3184,11522,305.46,BUTON SELATAN,SIOMPU,SULAWESI TENGGARA
3340,11417,460.18,BUTON SELATAN,KADATUA,SULAWESI TENGGARA
11656,39217,1770.52,KOTA KENDARI,MANDONGA,SULAWESI TENGGARA
7809,28019,1953.91,KOTA KENDARI,KENDARI,SULAWESI TENGGARA
7895,27086,564.53,KOTA KENDARI,BARUGA,SULAWESI TENGGARA
8871,32617,756.07,KOTA KENDARI,POASIA,SULAWESI TENGGARA
12895,44610,2189.99,KOTA KENDARI,KENDARI BARAT,SULAWESI TENGGARA
7271,25236,635.19,KOTA KENDARI,ABELI,SULAWESI TENGGARA
9149,32702,3056.26,KOTA KENDARI,WUA-WUA,SULAWESI TENGGARA
12876,42877,6296.18,KOTA KENDARI,KADIA,SULAWESI TENGGARA
10035,35426,816.08,KOTA KENDARI,PUUWATU,SULAWESI TENGGARA
7541,26545,1221.02,KOTA KENDARI,KAMBU,SULAWESI TENGGARA
4896,17939,566.61,KOTA BAU BAU,BETOAMBARI,SULAWESI TENGGARA
10571,40042,1265.55,KOTA BAU BAU,WOLIO,SULAWESI TENGGARA
2030,8055,71.66,KOTA BAU BAU,SORAWOLIO,SULAWESI TENGGARA
2240,7991,136.06,KOTA BAU BAU,BUNGI,SULAWESI TENGGARA
5644,20767,1236.13,KOTA BAU BAU,KOKALUKUNA,SULAWESI TENGGARA
6002,21113,3324.88,KOTA BAU BAU,MURHUM,SULAWESI TENGGARA
2516,8734,257.18,KOTA BAU BAU,LEA-LEA,SULAWESI TENGGARA
8734,29846,1.71,KOTA BAU BAU,BATUPOARO,SULAWESI TENGGARA
14429,48313,455.91,GORONTALO,LIMBOTO,GORONTALO
6639,22563,796.43,GORONTALO,TELAGA,GORONTALO
4214,14256,427.34,GORONTALO,BATUDAA,GORONTALO
12212,40619,271.17,GORONTALO,TIBAWA,GORONTALO
3393,11820,182.52,GORONTALO,BATUDAA PANTAI,GORONTALO
5133,16821,267.3,GORONTALO,BOLIYOHUTO,GORONTALO
8559,28987,281.59,GORONTALO,TELAGA BIRU,GORONTALO
5916,19226,134.14,GORONTALO,BONGOMEME,GORONTALO
6646,22436,129.3,GORONTALO,TOLANGOHULA,GORONTALO
5952,19539,91.3,GORONTALO,MOOTILANGO,GORONTALO
8268,26060,109.67,GORONTALO,PULUBALA,GORONTALO
8224,25721,337.19,GORONTALO,LIMBOTO BARAT,GORONTALO
4386,14892,3376.87,GORONTALO,TILANGO,GORONTALO
5851,18803,336.97,GORONTALO,TABONGO,GORONTALO
2550,8645,109.36,GORONTALO,BILUHU,GORONTALO
4185,13730,31.31,GORONTALO,ASPARAGA,GORONTALO
3665,12107,2739.14,GORONTALO,TALAGA JAYA,GORONTALO
2968,9878,87.45,GORONTALO,BILATO,GORONTALO
5388,17528,366.46,GORONTALO,DUNGALIYO,GORONTALO
9796,32401,194.3,BOALEMO,PAGUYAMAN,GORONTALO
8203,26354,115.43,BOALEMO,WONOSARI,GORONTALO
5184,17037,51.03,BOALEMO,DULUPI,GORONTALO
9376,30602,163.68,BOALEMO,TILAMUTA,GORONTALO
4149,13374,43.54,BOALEMO,MANANGGU,GORONTALO
4826,15578,31.81,BOALEMO,BOTUMOITA,GORONTALO
2414,8343,63.32,BOALEMO,PAGUYAMAN PANTAI,GORONTALO
2356,7479,583.84,BONE BOLANGO,TAPA,GORONTALO
6976,23147,1754.89,BONE BOLANGO,KABILA,GORONTALO
3817,12843,225.36,BONE BOLANGO,SUWAWA,GORONTALO
3130,10956,104.87,BONE BOLANGO,BONEPANTAI,GORONTALO
2368,7897,72.79,BONE BOLANGO,BULANGO UTARA,GORONTALO
5576,18494,391.16,BONE BOLANGO,TILONGKABILA,GORONTALO
1998,6477,494.81,BONE BOLANGO,BOTUPINGGE,GORONTALO
3218,11289,194.27,BONE BOLANGO,KABILA BONE,GORONTALO
2725,9687,62.49,BONE BOLANGO,BONE,GORONTALO
2004,6830,108.81,BONE BOLANGO,BONE RAYA,GORONTALO
1642,5436,15.92,BONE BOLANGO,SUWAWA TIMUR,GORONTALO
1605,5310,94.94,BONE BOLANGO,SUWAWA SELATAN,GORONTALO
1877,6298,270.42,BONE BOLANGO,SUWAWA TENGAH,GORONTALO
1171,4041,15.57,BONE BOLANGO,BULANGO ULU,GORONTALO
3226,10795,1917.41,BONE BOLANGO,BULANGO SELATAN,GORONTALO
1751,5720,472.34,BONE BOLANGO,BULANGO TIMUR,GORONTALO
1501,5354,58.08,BONE BOLANGO,BULAWA,GORONTALO
610,2101,4.37,BONE BOLANGO,PINOGU,GORONTALO
3018,9803,63.19,PAHUWATO,POPAYATO,GORONTALO
3297,11030,22.12,PAHUWATO,LEMITO,GORONTALO
5055,16132,84.92,PAHUWATO,RANDANGAN,GORONTALO
5967,20190,691.2,PAHUWATO,MARISA,GORONTALO
4974,16217,241.65,PAHUWATO,PAGUAT,GORONTALO
2854,9578,27.91,PAHUWATO,PATILANGGIO,GORONTALO
2619,8318,11.99,PAHUWATO,TALUDITI,GORONTALO
1860,6093,16.61,PAHUWATO,DENGILO,GORONTALO
3545,11512,22.98,PAHUWATO,BUNTULIA,GORONTALO
3701,12206,324.54,PAHUWATO,DUHIADAA,GORONTALO
1504,5016,10.63,PAHUWATO,WANGGARASI,GORONTALO
2575,8185,28.08,PAHUWATO,POPAYATO TIMUR,GORONTALO
2109,7001,9.76,PAHUWATO,POPAYATO BARAT,GORONTALO
3419,12016,43.48,GORONTALO UTARA,ATINGGOLA,GORONTALO
8539,29413,140.1,GORONTALO UTARA,KWANDANG,GORONTALO
5132,17368,122.65,GORONTALO UTARA,ANGGREK,GORONTALO
3172,11396,44.88,GORONTALO UTARA,SUMALATA,GORONTALO
2872,10271,53.97,GORONTALO UTARA,TOLINGGULA,GORONTALO
2765,9895,111.81,GORONTALO UTARA,GENTUMA RAYA,GORONTALO
2725,9668,105.0,GORONTALO UTARA,TOMOLITO,GORONTALO
1150,4147,524.27,GORONTALO UTARA,PONELO KEPULAUAN,GORONTALO
1982,7008,58.94,GORONTALO UTARA,MONANO,GORONTALO
1481,5515,41.63,GORONTALO UTARA,BIAU,GORONTALO
2042,7505,38.81,GORONTALO UTARA,SUMALATA TIMUR,GORONTALO
6778,22972,1754.93,KOTA GORONTALO,KOTA BARAT,GORONTALO
6548,20682,7308.13,KOTA GORONTALO,KOTA SELATAN,GORONTALO
5589,19011,2268.62,KOTA GORONTALO,KOTA UTARA,GORONTALO
